id,text,pos
1456,"""but like all clich???s it is based on the truth.""","[('``', '``'), ('but', 'CC'), ('like', 'IN'), ('all', 'DT'), ('clich???s', 'NN'), ('it', 'PRP'), ('is', 'VBZ'), ('based', 'VBN'), ('on', 'IN'), ('the', 'DT'), ('truth', 'NN'), ('.', '.'), (""''"", ""''"")]"
1457,"""all the miike trademarks are here the violence the black humour the homosexuality the taboo testing and the difficult to like central character.""","[('``', '``'), ('all', 'PDT'), ('the', 'DT'), ('miike', 'NN'), ('trademarks', 'NNS'), ('are', 'VBP'), ('here', 'RB'), ('the', 'DT'), ('violence', 'NN'), ('the', 'DT'), ('black', 'JJ'), ('humour', 'NN'), ('the', 'DT'), ('homosexuality', 'NN'), ('the', 'DT'), ('taboo', 'NN'), ('testing', 'NN'), ('and', 'CC'), ('the', 'DT'), ('difficult', 'JJ'), ('to', 'TO'), ('like', 'VB'), ('central', 'JJ'), ('character', 'NN'), ('.', '.'), (""''"", ""''"")]"
1458,"""shinjuku is however one of miikes most perfectly formed films.""","[('``', '``'), ('shinjuku', 'NN'), ('is', 'VBZ'), ('however', 'RB'), ('one', 'CD'), ('of', 'IN'), ('miikes', 'NNS'), ('most', 'RBS'), ('perfectly', 'RB'), ('formed', 'VBN'), ('films', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1459,"""he says in an interview that if he made it again it would be different but not necessarily better.""","[('``', '``'), ('he', 'PRP'), ('says', 'VBZ'), ('in', 'IN'), ('an', 'DT'), ('interview', 'NN'), ('that', 'IN'), ('if', 'IN'), ('he', 'PRP'), ('made', 'VBD'), ('it', 'PRP'), ('again', 'RB'), ('it', 'PRP'), ('would', 'MD'), ('be', 'VB'), ('different', 'JJ'), ('but', 'CC'), ('not', 'RB'), ('necessarily', 'RB'), ('better', 'RBR'), ('.', '.'), (""''"", ""''"")]"
1460,"""i think what he means is that the film possesses a truly captivating energy and raw edge which seems so fresh that although he might be able to capture a more visually or technically complex movie he could not replicate or better the purity of this film.""","[('``', '``'), ('i', 'NN'), ('think', 'VBP'), ('what', 'WP'), ('he', 'PRP'), ('means', 'VBZ'), ('is', 'VBZ'), ('that', 'IN'), ('the', 'DT'), ('film', 'NN'), ('possesses', 'VBZ'), ('a', 'DT'), ('truly', 'RB'), ('captivating', 'VBG'), ('energy', 'NN'), ('and', 'CC'), ('raw', 'VB'), ('edge', 'NN'), ('which', 'WDT'), ('seems', 'VBZ'), ('so', 'RB'), ('fresh', 'JJ'), ('that', 'IN'), ('although', 'IN'), ('he', 'PRP'), ('might', 'MD'), ('be', 'VB'), ('able', 'JJ'), ('to', 'TO'), ('capture', 'VB'), ('a', 'DT'), ('more', 'RBR'), ('visually', 'RB'), ('or', 'CC'), ('technically', 'RB'), ('complex', 'JJ'), ('movie', 'NN'), ('he', 'PRP'), ('could', 'MD'), ('not', 'RB'), ('replicate', 'VB'), ('or', 'CC'), ('better', 'JJR'), ('the', 'DT'), ('purity', 'NN'), ('of', 'IN'), ('this', 'DT'), ('film', 'NN'), ('.', '.'), (""''"", ""''"")]"
1461,"""as you might expect the violence is utterly visceral gushing blood and gritty beatings are supplemented by a fantastic scene in which a woman has a chair smashed over her face.""","[('``', '``'), ('as', 'IN'), ('you', 'PRP'), ('might', 'MD'), ('expect', 'VB'), ('the', 'DT'), ('violence', 'NN'), ('is', 'VBZ'), ('utterly', 'JJ'), ('visceral', 'JJ'), ('gushing', 'NN'), ('blood', 'NN'), ('and', 'CC'), ('gritty', 'JJ'), ('beatings', 'NNS'), ('are', 'VBP'), ('supplemented', 'VBN'), ('by', 'IN'), ('a', 'DT'), ('fantastic', 'JJ'), ('scene', 'NN'), ('in', 'IN'), ('which', 'WDT'), ('a', 'DT'), ('woman', 'NN'), ('has', 'VBZ'), ('a', 'DT'), ('chair', 'NN'), ('smashed', 'VBD'), ('over', 'IN'), ('her', 'PRP$'), ('face', 'NN'), ('.', '.'), (""''"", ""''"")]"
1462,"""only a miike film could let you get away with a sentence like that.""","[('``', '``'), ('only', 'RB'), ('a', 'DT'), ('miike', 'NN'), ('film', 'NN'), ('could', 'MD'), ('let', 'VB'), ('you', 'PRP'), ('get', 'VB'), ('away', 'RB'), ('with', 'IN'), ('a', 'DT'), ('sentence', 'NN'), ('like', 'IN'), ('that', 'DT'), ('.', '.'), (""''"", ""''"")]"
1463,"""the film has a fantastic pace unlike dead or alive which begins and ends strongly and dips in the middle.""","[('``', '``'), ('the', 'DT'), ('film', 'NN'), ('has', 'VBZ'), ('a', 'DT'), ('fantastic', 'JJ'), ('pace', 'NN'), ('unlike', 'IN'), ('dead', 'JJ'), ('or', 'CC'), ('alive', 'JJ'), ('which', 'WDT'), ('begins', 'VBZ'), ('and', 'CC'), ('ends', 'VBZ'), ('strongly', 'RB'), ('and', 'CC'), ('dips', 'NNS'), ('in', 'IN'), ('the', 'DT'), ('middle', 'NN'), ('.', '.'), (""''"", ""''"")]"
1464,"""dead or alive also deals with similar issues miike is clearly concerned about the relations between the japanese and chinese in the postwar period and this emotive subject is handled well here the central character really coming to life when you begin to understand his past.""","[('``', '``'), ('dead', 'JJ'), ('or', 'CC'), ('alive', 'JJ'), ('also', 'RB'), ('deals', 'VBZ'), ('with', 'IN'), ('similar', 'JJ'), ('issues', 'NNS'), ('miike', 'NN'), ('is', 'VBZ'), ('clearly', 'RB'), ('concerned', 'VBN'), ('about', 'IN'), ('the', 'DT'), ('relations', 'NNS'), ('between', 'IN'), ('the', 'DT'), ('japanese', 'JJ'), ('and', 'CC'), ('chinese', 'JJ'), ('in', 'IN'), ('the', 'DT'), ('postwar', 'JJ'), ('period', 'NN'), ('and', 'CC'), ('this', 'DT'), ('emotive', 'JJ'), ('subject', 'NN'), ('is', 'VBZ'), ('handled', 'VBN'), ('well', 'RB'), ('here', 'RB'), ('the', 'DT'), ('central', 'JJ'), ('character', 'NN'), ('really', 'RB'), ('coming', 'VBG'), ('to', 'TO'), ('life', 'NN'), ('when', 'WRB'), ('you', 'PRP'), ('begin', 'VBP'), ('to', 'TO'), ('understand', 'VB'), ('his', 'PRP$'), ('past', 'NN'), ('.', '.'), (""''"", ""''"")]"
1465,"""i cannot sing shinjukus praises enough.""","[('``', '``'), ('i', 'NN'), ('can', 'MD'), ('not', 'RB'), ('sing', 'VB'), ('shinjukus', 'JJ'), ('praises', 'NNS'), ('enough', 'RB'), ('.', '.'), (""''"", ""''"")]"
1466,"""i do not want to give away too much.""","[('``', '``'), ('i', 'NNS'), ('do', 'VBP'), ('not', 'RB'), ('want', 'VB'), ('to', 'TO'), ('give', 'VB'), ('away', 'RB'), ('too', 'RB'), ('much', 'JJ'), ('.', '.'), (""''"", ""''"")]"
1467,"""this is miike before he began to use cgi to animate his films and is almost reminiscent of something like kitanos sonatine.""","[('``', '``'), ('this', 'DT'), ('is', 'VBZ'), ('miike', 'JJ'), ('before', 'IN'), ('he', 'PRP'), ('began', 'VBD'), ('to', 'TO'), ('use', 'VB'), ('cgi', 'NN'), ('to', 'TO'), ('animate', 'VB'), ('his', 'PRP$'), ('films', 'NNS'), ('and', 'CC'), ('is', 'VBZ'), ('almost', 'RB'), ('reminiscent', 'JJ'), ('of', 'IN'), ('something', 'NN'), ('like', 'IN'), ('kitanos', 'JJ'), ('sonatine', 'NN'), ('.', '.'), (""''"", ""''"")]"
1468,"""the central characters are superbly realized and the final twist guarantees that as soon as the film has finished youll be popping it back on again to work it all out.""","[('``', '``'), ('the', 'DT'), ('central', 'JJ'), ('characters', 'NNS'), ('are', 'VBP'), ('superbly', 'RB'), ('realized', 'VBN'), ('and', 'CC'), ('the', 'DT'), ('final', 'JJ'), ('twist', 'NN'), ('guarantees', 'NNS'), ('that', 'IN'), ('as', 'RB'), ('soon', 'RB'), ('as', 'IN'), ('the', 'DT'), ('film', 'NN'), ('has', 'VBZ'), ('finished', 'VBN'), ('youll', 'RB'), ('be', 'VB'), ('popping', 'VBG'), ('it', 'PRP'), ('back', 'RB'), ('on', 'IN'), ('again', 'RB'), ('to', 'TO'), ('work', 'VB'), ('it', 'PRP'), ('all', 'DT'), ('out', 'RP'), ('.', '.'), (""''"", ""''"")]"
1469,"""this was the beginning of it all!""","[('``', '``'), ('this', 'DT'), ('was', 'VBD'), ('the', 'DT'), ('beginning', 'NN'), ('of', 'IN'), ('it', 'PRP'), ('all', 'DT'), ('!', '.'), (""''"", ""''"")]"
1470,"""granted this is not friends at its best but this was the shows pilot lets not forget and not a bad one at that.""","[('``', '``'), ('granted', 'VBN'), ('this', 'DT'), ('is', 'VBZ'), ('not', 'RB'), ('friends', 'NNS'), ('at', 'IN'), ('its', 'PRP$'), ('best', 'JJS'), ('but', 'CC'), ('this', 'DT'), ('was', 'VBD'), ('the', 'DT'), ('shows', 'NNS'), ('pilot', 'VBP'), ('lets', 'NNS'), ('not', 'RB'), ('forget', 'VB'), ('and', 'CC'), ('not', 'RB'), ('a', 'DT'), ('bad', 'JJ'), ('one', 'CD'), ('at', 'IN'), ('that', 'DT'), ('.', '.'), (""''"", ""''"")]"
1471,"""were introduced to the gang and central perk where our story begins.""","[('``', '``'), ('were', 'VBD'), ('introduced', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('gang', 'NN'), ('and', 'CC'), ('central', 'JJ'), ('perk', 'NN'), ('where', 'WRB'), ('our', 'PRP$'), ('story', 'NN'), ('begins', 'VBZ'), ('.', '.'), (""''"", ""''"")]"
1472,"""even from this first episode we get a sign of the ross rachel relationship that will come over the next ten years when ross says i just want to be married again and rachel storms in with a wedding dress on... probably not intentional as at the time the writers were going for a monica joey relationship but fits nicely now when looking back.""","[('``', '``'), ('even', 'RB'), ('from', 'IN'), ('this', 'DT'), ('first', 'JJ'), ('episode', 'NN'), ('we', 'PRP'), ('get', 'VBP'), ('a', 'DT'), ('sign', 'NN'), ('of', 'IN'), ('the', 'DT'), ('ross', 'NN'), ('rachel', 'NN'), ('relationship', 'NN'), ('that', 'WDT'), ('will', 'MD'), ('come', 'VB'), ('over', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('ten', 'NN'), ('years', 'NNS'), ('when', 'WRB'), ('ross', 'NN'), ('says', 'VBZ'), ('i', 'NN'), ('just', 'RB'), ('want', 'VB'), ('to', 'TO'), ('be', 'VB'), ('married', 'VBN'), ('again', 'RB'), ('and', 'CC'), ('rachel', 'VB'), ('storms', 'NNS'), ('in', 'IN'), ('with', 'IN'), ('a', 'DT'), ('wedding', 'NN'), ('dress', 'NN'), ('on', 'IN'), ('...', ':'), ('probably', 'RB'), ('not', 'RB'), ('intentional', 'JJ'), ('as', 'IN'), ('at', 'IN'), ('the', 'DT'), ('time', 'NN'), ('the', 'DT'), ('writers', 'NNS'), ('were', 'VBD'), ('going', 'VBG'), ('for', 'IN'), ('a', 'DT'), ('monica', 'NN'), ('joey', 'NN'), ('relationship', 'NN'), ('but', 'CC'), ('fits', 'VBZ'), ('nicely', 'RB'), ('now', 'RB'), ('when', 'WRB'), ('looking', 'VBG'), ('back', 'RB'), ('.', '.'), (""''"", ""''"")]"
1473,"""something else.. in this episode rachel is introduced to chandler as if the two have never met before but in later episodes the so called flashbacks this is contradicted as the two have met on three previous occasions.""","[('``', '``'), ('something', 'NN'), ('else..', 'NN'), ('in', 'IN'), ('this', 'DT'), ('episode', 'NN'), ('rachel', 'NN'), ('is', 'VBZ'), ('introduced', 'VBN'), ('to', 'TO'), ('chandler', 'VB'), ('as', 'IN'), ('if', 'IN'), ('the', 'DT'), ('two', 'CD'), ('have', 'VBP'), ('never', 'RB'), ('met', 'VBN'), ('before', 'IN'), ('but', 'CC'), ('in', 'IN'), ('later', 'RB'), ('episodes', 'VBZ'), ('the', 'DT'), ('so', 'RB'), ('called', 'JJ'), ('flashbacks', 'NNS'), ('this', 'DT'), ('is', 'VBZ'), ('contradicted', 'VBN'), ('as', 'IN'), ('the', 'DT'), ('two', 'CD'), ('have', 'VBP'), ('met', 'VBN'), ('on', 'IN'), ('three', 'CD'), ('previous', 'JJ'), ('occasions', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1474,"""nevertheless the point is this a fine start to a great show.""","[('``', '``'), ('nevertheless', 'RB'), ('the', 'DT'), ('point', 'NN'), ('is', 'VBZ'), ('this', 'DT'), ('a', 'DT'), ('fine', 'JJ'), ('start', 'NN'), ('to', 'TO'), ('a', 'DT'), ('great', 'JJ'), ('show', 'NN'), ('.', '.'), (""''"", ""''"")]"
1475,"""this episode may not be the usual friends as we are accustomed to them with the cast still a bit inexperienced but over the next few episodes we see why the show came to be what it was!""","[('``', '``'), ('this', 'DT'), ('episode', 'NN'), ('may', 'MD'), ('not', 'RB'), ('be', 'VB'), ('the', 'DT'), ('usual', 'JJ'), ('friends', 'NNS'), ('as', 'IN'), ('we', 'PRP'), ('are', 'VBP'), ('accustomed', 'VBN'), ('to', 'TO'), ('them', 'PRP'), ('with', 'IN'), ('the', 'DT'), ('cast', 'NN'), ('still', 'RB'), ('a', 'DT'), ('bit', 'NN'), ('inexperienced', 'JJ'), ('but', 'CC'), ('over', 'IN'), ('the', 'DT'), ('next', 'JJ'), ('few', 'JJ'), ('episodes', 'NNS'), ('we', 'PRP'), ('see', 'VBP'), ('why', 'WRB'), ('the', 'DT'), ('show', 'NN'), ('came', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('what', 'WP'), ('it', 'PRP'), ('was', 'VBD'), ('!', '.'), (""''"", ""''"")]"
1476,"""keep watching first season is a blast!""","[('``', '``'), ('keep', 'VB'), ('watching', 'NN'), ('first', 'RB'), ('season', 'NN'), ('is', 'VBZ'), ('a', 'DT'), ('blast', 'NN'), ('!', '.'), (""''"", ""''"")]"
1477,"""!""","[('``', '``'), ('!', '.'), (""''"", ""''"")]"
1478,"""here it is.. the first ever episode of friends where we get introduced to control freak monica gellar courtney cox newly divorced ross gellar david schimmer hippy pheobe buffay lisa kudrow unknown actor and ladies man matt le blanc and very sarcastic chandler bing matthew perry.""","[('``', '``'), ('here', 'RB'), ('it', 'PRP'), ('is..', 'VBZ'), ('the', 'DT'), ('first', 'JJ'), ('ever', 'RB'), ('episode', 'NN'), ('of', 'IN'), ('friends', 'NNS'), ('where', 'WRB'), ('we', 'PRP'), ('get', 'VB'), ('introduced', 'VBN'), ('to', 'TO'), ('control', 'VB'), ('freak', 'JJ'), ('monica', 'NNS'), ('gellar', 'JJ'), ('courtney', 'NN'), ('cox', 'NN'), ('newly', 'RB'), ('divorced', 'VBN'), ('ross', 'IN'), ('gellar', 'NN'), ('david', 'NN'), ('schimmer', 'NN'), ('hippy', 'JJ'), ('pheobe', 'NN'), ('buffay', 'NN'), ('lisa', 'NN'), ('kudrow', 'VB'), ('unknown', 'JJ'), ('actor', 'NN'), ('and', 'CC'), ('ladies', 'NNS'), ('man', 'NN'), ('matt', 'VBP'), ('le', 'JJ'), ('blanc', 'NN'), ('and', 'CC'), ('very', 'RB'), ('sarcastic', 'JJ'), ('chandler', 'NN'), ('bing', 'VBG'), ('matthew', 'NN'), ('perry', 'NN'), ('.', '.'), (""''"", ""''"")]"
1479,"""this is how the scene starts off until we introduced to the 6th and final friend spoilt kid rachel green jennifer aniston.the episode is better than most people give credit for like any new sitcom the first episode isnt always fantastic.""","[('``', '``'), ('this', 'DT'), ('is', 'VBZ'), ('how', 'WRB'), ('the', 'DT'), ('scene', 'NN'), ('starts', 'VBZ'), ('off', 'IN'), ('until', 'IN'), ('we', 'PRP'), ('introduced', 'VBD'), ('to', 'TO'), ('the', 'DT'), ('6th', 'CD'), ('and', 'CC'), ('final', 'JJ'), ('friend', 'NN'), ('spoilt', 'NN'), ('kid', 'NN'), ('rachel', 'NN'), ('green', 'JJ'), ('jennifer', 'NN'), ('aniston.the', 'NN'), ('episode', 'NN'), ('is', 'VBZ'), ('better', 'JJR'), ('than', 'IN'), ('most', 'JJS'), ('people', 'NNS'), ('give', 'VBP'), ('credit', 'NN'), ('for', 'IN'), ('like', 'IN'), ('any', 'DT'), ('new', 'JJ'), ('sitcom', 'NN'), ('the', 'DT'), ('first', 'JJ'), ('episode', 'NN'), ('isnt', 'NN'), ('always', 'RB'), ('fantastic', 'JJ'), ('.', '.'), (""''"", ""''"")]"
1480,"""the acting in this episode isnt great because the cast cannot identify and arnt really believable in their new characters apart from kudrow and perry  who shine.matt le blanc  man his acting was down right dreadful because until later he gets more confident but i think he tries to be funny but at most fails.david schimmer  why does he over pronounce every word?""","[('``', '``'), ('the', 'DT'), ('acting', 'NN'), ('in', 'IN'), ('this', 'DT'), ('episode', 'NN'), ('isnt', 'VBZ'), ('great', 'JJ'), ('because', 'IN'), ('the', 'DT'), ('cast', 'NN'), ('can', 'MD'), ('not', 'RB'), ('identify', 'VB'), ('and', 'CC'), ('arnt', 'VB'), ('really', 'RB'), ('believable', 'JJ'), ('in', 'IN'), ('their', 'PRP$'), ('new', 'JJ'), ('characters', 'NNS'), ('apart', 'RB'), ('from', 'IN'), ('kudrow', 'NN'), ('and', 'CC'), ('perry', 'NN'), ('who', 'WP'), ('shine.matt', 'VBZ'), ('le', 'NN'), ('blanc', 'NN'), ('man', 'NN'), ('his', 'PRP$'), ('acting', 'NN'), ('was', 'VBD'), ('down', 'RB'), ('right', 'RB'), ('dreadful', 'JJ'), ('because', 'RB'), ('until', 'IN'), ('later', 'RB'), ('he', 'PRP'), ('gets', 'VBZ'), ('more', 'RBR'), ('confident', 'JJ'), ('but', 'CC'), ('i', 'JJ'), ('think', 'VBP'), ('he', 'PRP'), ('tries', 'VBZ'), ('to', 'TO'), ('be', 'VB'), ('funny', 'JJ'), ('but', 'CC'), ('at', 'IN'), ('most', 'JJS'), ('fails.david', 'JJ'), ('schimmer', 'NN'), ('why', 'WRB'), ('does', 'VBZ'), ('he', 'PRP'), ('over', 'RP'), ('pronounce', 'NN'), ('every', 'DT'), ('word', 'NN'), ('?', '.'), (""''"", ""''"")]"
1481,"""he cannot speak normally!""","[('``', '``'), ('he', 'PRP'), ('can', 'MD'), ('not', 'RB'), ('speak', 'VB'), ('normally', 'RB'), ('!', '.'), (""''"", ""''"")]"
1482,"""but he became one of the funniest characters in later seasons but he isnt confident.""","[('``', '``'), ('but', 'CC'), ('he', 'PRP'), ('became', 'VBD'), ('one', 'CD'), ('of', 'IN'), ('the', 'DT'), ('funniest', 'JJS'), ('characters', 'NNS'), ('in', 'IN'), ('later', 'JJ'), ('seasons', 'NNS'), ('but', 'CC'), ('he', 'PRP'), ('isnt', 'VBZ'), ('confident', 'JJ'), ('.', '.'), (""''"", ""''"")]"
1483,"""and i cannot sympathise with him jennifer aniston  looks hot and does a good job as rachel green but we only see the real rachel later in the 1st season courtney cox  looks quite anorexic in this episode its worrying she looks totally different now more healthily she acting is a little sketchy but everyones is in this 20 minute pilot!""","[('``', '``'), ('and', 'CC'), ('i', 'VB'), ('can', 'MD'), ('not', 'RB'), ('sympathise', 'VB'), ('with', 'IN'), ('him', 'PRP'), ('jennifer', 'VBP'), ('aniston', 'JJ'), ('looks', 'NNS'), ('hot', 'JJ'), ('and', 'CC'), ('does', 'VBZ'), ('a', 'DT'), ('good', 'JJ'), ('job', 'NN'), ('as', 'IN'), ('rachel', 'NN'), ('green', 'JJ'), ('but', 'CC'), ('we', 'PRP'), ('only', 'RB'), ('see', 'VBP'), ('the', 'DT'), ('real', 'JJ'), ('rachel', 'NN'), ('later', 'RBR'), ('in', 'IN'), ('the', 'DT'), ('1st', 'CD'), ('season', 'NN'), ('courtney', 'NN'), ('cox', 'NN'), ('looks', 'VBZ'), ('quite', 'RB'), ('anorexic', 'JJ'), ('in', 'IN'), ('this', 'DT'), ('episode', 'NN'), ('its', 'PRP$'), ('worrying', 'VBG'), ('she', 'PRP'), ('looks', 'VBZ'), ('totally', 'RB'), ('different', 'JJ'), ('now', 'RB'), ('more', 'RBR'), ('healthily', 'RB'), ('she', 'PRP'), ('acting', 'VBG'), ('is', 'VBZ'), ('a', 'DT'), ('little', 'JJ'), ('sketchy', 'NN'), ('but', 'CC'), ('everyones', 'NNS'), ('is', 'VBZ'), ('in', 'IN'), ('this', 'DT'), ('20', 'CD'), ('minute', 'NN'), ('pilot', 'NN'), ('!', '.'), (""''"", ""''"")]"
1484,"""lisa kudrow and matthew perry  im doing these two together because their comic timing and acting quality was superb and for lisa this was one of her first roles and she is so natural as pheobe pheebs and matthew perry is just matthew perry playing himself basically!""","[('``', '``'), ('lisa', 'JJ'), ('kudrow', 'NN'), ('and', 'CC'), ('matthew', 'NN'), ('perry', 'VBP'), ('im', 'JJ'), ('doing', 'VBG'), ('these', 'DT'), ('two', 'CD'), ('together', 'RB'), ('because', 'IN'), ('their', 'PRP$'), ('comic', 'JJ'), ('timing', 'NN'), ('and', 'CC'), ('acting', 'VBG'), ('quality', 'NN'), ('was', 'VBD'), ('superb', 'JJ'), ('and', 'CC'), ('for', 'IN'), ('lisa', 'NN'), ('this', 'DT'), ('was', 'VBD'), ('one', 'CD'), ('of', 'IN'), ('her', 'PRP$'), ('first', 'JJ'), ('roles', 'NNS'), ('and', 'CC'), ('she', 'PRP'), ('is', 'VBZ'), ('so', 'RB'), ('natural', 'JJ'), ('as', 'IN'), ('pheobe', 'NN'), ('pheebs', 'NN'), ('and', 'CC'), ('matthew', 'NN'), ('perry', 'NN'), ('is', 'VBZ'), ('just', 'RB'), ('matthew', 'JJ'), ('perry', 'JJ'), ('playing', 'VBG'), ('himself', 'PRP'), ('basically', 'RB'), ('!', '.'), (""''"", ""''"")]"
1485,"""the episode quality does improve later such as the sets they looks dark and creepy in this episode and makes them seem unfriendly the acting is ok the characters gain confidence with each new scene and i am proud this is the pilot!""","[('``', '``'), ('the', 'DT'), ('episode', 'NN'), ('quality', 'NN'), ('does', 'VBZ'), ('improve', 'VB'), ('later', 'RB'), ('such', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('sets', 'NNS'), ('they', 'PRP'), ('looks', 'VBP'), ('dark', 'JJ'), ('and', 'CC'), ('creepy', 'NN'), ('in', 'IN'), ('this', 'DT'), ('episode', 'NN'), ('and', 'CC'), ('makes', 'VBZ'), ('them', 'PRP'), ('seem', 'VB'), ('unfriendly', 'RB'), ('the', 'DT'), ('acting', 'NN'), ('is', 'VBZ'), ('ok', 'IN'), ('the', 'DT'), ('characters', 'NNS'), ('gain', 'VBP'), ('confidence', 'NN'), ('with', 'IN'), ('each', 'DT'), ('new', 'JJ'), ('scene', 'NN'), ('and', 'CC'), ('i', 'NN'), ('am', 'VBP'), ('proud', 'NN'), ('this', 'DT'), ('is', 'VBZ'), ('the', 'DT'), ('pilot', 'NN'), ('!', '.'), (""''"", ""''"")]"
1486,"""i hope we see the friends reunite!""","[('``', '``'), ('i', 'JJ'), ('hope', 'VBP'), ('we', 'PRP'), ('see', 'VBP'), ('the', 'DT'), ('friends', 'NNS'), ('reunite', 'VBP'), ('!', '.'), (""''"", ""''"")]"
1487,"""cause they will always be there for us!""","[('``', '``'), ('cause', 'NN'), ('they', 'PRP'), ('will', 'MD'), ('always', 'RB'), ('be', 'VB'), ('there', 'RB'), ('for', 'IN'), ('us', 'PRP'), ('!', '.'), (""''"", ""''"")]"
1488,"""and thats how the greatest comedy of tv started!""","[('``', '``'), ('and', 'CC'), ('thats', 'VB'), ('how', 'WRB'), ('the', 'DT'), ('greatest', 'JJS'), ('comedy', 'NN'), ('of', 'IN'), ('tv', 'NN'), ('started', 'VBD'), ('!', '.'), (""''"", ""''"")]"
1489,"""it has been 12 years since the very first episode but it has continued with the same spirit till the very last season.""","[('``', '``'), ('it', 'PRP'), ('has', 'VBZ'), ('been', 'VBN'), ('12', 'CD'), ('years', 'NNS'), ('since', 'IN'), ('the', 'DT'), ('very', 'RB'), ('first', 'JJ'), ('episode', 'NN'), ('but', 'CC'), ('it', 'PRP'), ('has', 'VBZ'), ('continued', 'VBN'), ('with', 'IN'), ('the', 'DT'), ('same', 'JJ'), ('spirit', 'NN'), ('till', 'IN'), ('the', 'DT'), ('very', 'RB'), ('last', 'JJ'), ('season', 'NN'), ('.', '.'), (""''"", ""''"")]"
